EventId,Title,CourseId,EventStatus,FreeEvent,EventFee,LocationType,Region,Hours,EndDate
495539,CACFP Program Management and Nutrition Training,522463,Completed,TRUE, ,Classroom,Region 1,4,4/27/2013
495540,CACFP Program Management and Nutrition Training 2013,522464,Completed,TRUE, ,Classroom,Region 1,4,5/18/2013
495545,Introduction to Human Services,522465,System, , ,Classroom, ,45,12/15/2012
495547,Introduction to Human Services,522465,System, , ,Classroom, ,45,5/15/2012
495546,Human Nutrition,522466,System, , ,Classroom, ,45,5/15/2012
503815,Human Nutrition,522466,System, , ,Classroom, ,45,12/15/2016
495548,CACFP Program Management and Nutrition Training 2013,522467,Completed,TRUE, ,Classroom,Region 1,4,3/23/2013
495549,Whole Brain Teaching: Daily Instruction and Classroom Management,522468,System, , ,Classroom, ,6,11/27/2012
495550,Communicating with Families and Working with Children and Families Experienceing Grief,522469,Completed,TRUE, ,Classroom,Region 1,3,2/8/2013
495551,Boosting School Readiness Through Effective Family Engagement,522470,Completed,TRUE, ,Classroom,Region 3,3,2/8/2013
495558,Gardening- Ideas & Resource to Get Growing,522471,Completed,FALSE,10,Classroom,Region 4,2,4/23/2013
495559,Helping the Anxious Parent & Child,522472,Completed,FALSE,15,Classroom,Region 4,2,7/11/2013
495562,Creative Pockets: A Winning Recipe for Fun and Tasty Nutrition,522473,Completed,FALSE,10,Classroom,Region 4,2,5/21/2013
495561,School Age Behavior Management,522474,Completed,TRUE, ,Classroom,Region 2,2,2/7/2013
495563,Blocks: The Many Ways to Play,522475,Completed,FALSE,10,Classroom,Region 4,2,5/2/2013
495564,The Color Code,522476,Completed,TRUE, ,Classroom,Region 4,4,2/1/2013
495565,Story Workshop,522477,Cancelled,TRUE, ,Classroom,Region 4,12,2/28/2013
495566,Self-Regulation and Discipline in an Early Childhood Setting,522478,Completed,TRUE, ,Classroom,Region 7,8,3/26/2013
495567,Case Study: Single-Age Childcare,522479,Completed,TRUE, ,Classroom,Region 4,2,2/11/2013
495568,MOR Rocks! (Geology),522480,Completed,FALSE,10,Classroom,Region 4,2,6/5/2013
495569,NAEYC Code of Ethical Conduct Study: Responsibilities To Children,522481,Completed,TRUE, ,Classroom,Region 2,2,2/21/2013
495570,FBI Fingerprint Training,522482,Completed,TRUE, ,Classroom,Region 4,5,2/19/2013
495572,Better Health Through Walking and Bicycling,522483,System, , ,Classroom, ,12,1/6/2013
495571,Hula Hoop Games & Education,522484,Completed,FALSE,10,Classroom,Region 4,2,2/7/2013
495573,"Handwriting Without Tears/Early Math, Language and Literacy",522485,System, , ,Classroom, ,6,2/1/2013
495574,Strengths-Based Coaching,522486,System, , ,Classroom, ,12,1/18/2013
495575,"HS/EHS In-Kind, Eligibility, Board Governance and HS/EHS Update",522487,System, , ,Classroom, ,13,11/29/2012
495578,"Food Sensitivities and Gluten Free, Soy Free Restictions",522488,Completed,TRUE, ,Classroom,Region 4,4,2/16/2013
495579,Working Together to Increase School Readiness & Family Outcomes,522489,Completed,TRUE, ,Classroom,Region 2,3,2/8/2013
495580,The Encouraging Classroom,522490,Completed,TRUE, ,Classroom,Region 7,4,3/6/2013
496279,The Encouraging Classroom,522490,Completed,TRUE, ,Classroom,Region 7,4,8/19/2013
495582,Project Learning Tree - PreK-8 Trunk Workshop,522491,Cancelled,FALSE,25,Classroom,Region 2,6,2/18/2013
495587,Strategies for Classroom Management,522493,Completed,TRUE, ,Classroom,Region 4,4,2/13/2013
495588,Bully-Proof Our Children,522494,Completed,TRUE, ,Classroom,Region 4,2,2/13/2013
495590,Strengths Based Coaching,522495,System, , ,Classroom, ,12,1/15/2013
495592,Happy Bodies Healthy Bodies,522496,Completed,TRUE, ,Classroom,Region 2,2,2/18/2013
495594,"""Wake Up to Breakfast""",522497,Completed,TRUE, ,Classroom,Region 5,2,3/4/2013
495596,Licensing Orientation for Family and Group Child Care Facilities,522503,Completed,TRUE, ,Classroom,Region 3,2.5,2/19/2013
495867,Licensing Orientation for Family and Group Child Care Facilities,522503,Completed,TRUE, ,Classroom,Region 3,2.5,12/17/2013
495598,Connecting With Music and Movement,522510,Completed,TRUE, ,Classroom,Region 3,3,2/22/2013
495599,Positive Parent Relationships,522511,Completed,FALSE,20,Classroom,Region 3,3,2/25/2013
495600,Understanding Behaviors,522512,Completed,TRUE, ,Classroom,Region 5,2,3/5/2013
495601,Developing Communication and Social Skills in Preschool Children,522513,System, , ,Classroom, ,2,2/13/2013
495602,Family to Family,522516,System, , ,Classroom, ,24,12/12/2012
495603,Stress Management: Taking Care of the Caregiver,522518,Completed,FALSE,15,Classroom,Region 5,3,3/2/2013
495604,The Power of Play: Effective Play Based Therapy and Early Intervention,522520,System, , ,Classroom, ,6,2/4/2013
495605,ER & D Managing Anti-Social Behavior,522521,System, , ,Classroom, ,20,11/28/2012
495606,Baby Sign Language for Parents and Caregivers,522522,System, , ,Classroom, ,3,1/12/2013
495607,Crucial Conversations,522523,System, , ,Classroom, ,2.5,1/23/2013
495608,It's All About Engagement:  AWARE 2013 Consortium,522524,Completed,TRUE, ,Classroom,Region 4,7,3/5/2013
495614,"""Nutrition At Its Best!""",522525,Cancelled,TRUE, ,Classroom,Region 3,1,3/7/2013
495615,"""Nutrition At Its Best!""",522526,Completed,TRUE, ,Classroom,Region 3,2,3/7/2013
495616,Nutrition At Its Best,522527,Completed,TRUE, ,Classroom,Region 3,2,3/12/2013
495617,Nutrition At It's Best,522528,Completed,TRUE, ,Classroom,Region 3,2,4/4/2013
495618,"""Nutrition At It's Best",522529,Completed,TRUE, ,Classroom,Region 3,2,4/10/2013
495622,Positive Child Guidance & Lab,522530,System, , ,Classroom, ,45,12/15/2012
496210,Positive Child Guidance & Lab,522530,System, , ,Classroom, ,45,5/15/2013
497411,Positive Child Guidance & Lab,522530,System, , ,Classroom, ,45,5/15/2012
497857,Positive Child Guidance & Lab,522530,System, , ,Classroom, ,45,5/15/2014
497692,Positive Child Guidance & Lab,522530,System, , ,Classroom, ,45,5/13/2014
504005,Positive Child Guidance & Lab,522530,System, , ,Classroom, ,45,5/15/2017
498781,Positive Child Guidance & Lab,522530,System, , ,Classroom, ,45,12/15/2014
499329,Positive Child Guidance & Lab,522530,System, , ,Classroom, ,45,5/6/2015
499516,Positive Child Guidance & Lab,522530,System, , ,Classroom, ,45,12/15/2013
499566,Positive Child Guidance & Lab,522530,System, , ,Classroom, ,45,5/15/2015
495623,More than Words:  Developing Social Communication Skills in Young Children,522534,Completed,FALSE,30,Classroom,Region 6,6,3/16/2013
495624,Creating Inclusive Schools and Communities 2.0,522535,Completed,TRUE, ,Classroom,Region 1,4,3/16/2013
495625,Ethical Responsibilities to Colleagues: NAEYC Code of Ethical Conduct,522536,Completed,TRUE, ,Correspondence,Region 2,2,2/26/2013
495626,2013 CACFP Sponsor Training,522538,Completed,TRUE, ,Online, ,4,2/28/2013
495627,2013 CACFP Cook's Training,522539,Completed,TRUE, ,Classroom,Region 4,3,4/30/2013
495628,Food Smart Kids,522540,Completed,FALSE,10,Classroom,Region 6,2,3/6/2013
495629,Healthy Gardening,522542,Completed,TRUE, ,Classroom,Region 5,2,4/1/2013
495630,Understanding Ghosts in the Nursery,522543,Completed,FALSE,10,Classroom,Region 4,2,3/23/2013
495631,Musical Fun For Preschoolers,522544,Completed,FALSE,10,Classroom,Region 4,2,3/23/2013
495632,Towards Cultural Competence in EC,522545,Completed,FALSE,10,Classroom,Region 4,2,3/23/2013
495633,Special Education Preschool Process and Autism,522546,Completed,FALSE,10,Classroom,Region 4,2,3/23/2013
495634,Engaging Parents as Partners,522547,Completed,FALSE,10,Classroom,Region 4,2,3/23/2013
495635,Storytelling: Technique and Delivery,522548,Completed,FALSE,10,Classroom,Region 4,2,3/23/2013
496513,Storytelling: Technique and Delivery,522548,Completed,FALSE,10,Classroom,Region 4,2,1/16/2014
495636,"Too Loud, Too Tight, Too Fast, Too Bright- Sensory Processing in Children",522549,Completed,FALSE,15,Classroom,Region 1,2,3/12/2013
495637,"Reggio Emilia, Project Approach and Documentation",522550,Completed,FALSE,50,Classroom,Region 7,15,3/23/2013
495638,ServSafe:  Basics for Handling Food Safely,522554,Completed,TRUE, ,Classroom,Region 7,4,2/28/2013
495639,Mind in the Making,522555,Completed,FALSE,10,Classroom,Region 4,2,2/26/2013
495640,Conscious Discipline,522556,Completed,FALSE,70,Classroom,Region 4,14,5/15/2013
496592,Conscious Discipline,522556,Completed,FALSE,90,Classroom,Region 4,14,3/5/2014
495641,Being the Best You by Knowing the Real You,522557,Cancelled,FALSE,5,Classroom,Region 4,2,6/11/2013
495642,Vision of Change,522558,Completed,TRUE, ,Classroom,Region 4,2,3/4/2013
495643,Transporting Children Safely,522559,Completed,FALSE,10,Classroom,Region 4,2,9/23/2013
495644,Get to Know Your Community,522560,Completed,TRUE, ,Classroom,Region 4,2,5/22/2013
495645,Y.I.K.E.S Emergency Response Planning in Child Care Setting,522561,Cancelled,FALSE,10,Classroom,Region 4,2,3/12/2013
495646,Y.I.K.E.S Emergency Response Planning in Child Care Settings,522562,Cancelled,FALSE,10,Classroom,Region 4,2,6/18/2013
495647,Y.I.K.E.S Emergency Response Planning in Child Care Settings,522563,Cancelled,FALSE,10,Classroom,Region 4,2,9/30/2013
495649,Fatherhd:Implica Child Dev &EC,522564,System, , ,Classroom, ,45,12/15/2012
497831,Fatherhd:Implica Child Dev &EC,522564,System, , ,Classroom, ,45,12/15/2013
498707,Fatherhd:Implica Child Dev &EC,522564,System, , ,Classroom, ,45,12/15/2014
500529,Fatherhd:Implica Child Dev &EC,522564,System, , ,Classroom, ,45,12/15/2015
495650,Voices of Men,522565,Completed,FALSE,25,Classroom,Region 6,6.5,4/12/2013
495651,Resiliency Training,522566,Completed,TRUE, ,Classroom,Region 2,2,4/12/2013
495652,Effective Program Management,522567,Completed,TRUE, ,Classroom,Region 2,10,4/30/2013
495653,"Regulation X, drop in daycare regulations",522568,Completed,TRUE, ,Classroom,Region 7,2,3/4/2013
495654,More than Words: Developing social communcation skills in young children,522569,Completed,FALSE,25,Classroom,Region 6,6.5,4/13/2013
495655,Roundtable Training,522570,System, , ,Classroom, ,2,2/28/2013
495657,Working Together: Team Building and Creating a Positive Workplace,522571,Completed,FALSE,20,Classroom,Region 5,4,3/20/2013
495661,How Art Helps Children Grow,522572,Completed,FALSE,15,Classroom,Region 3,2,3/14/2013
495663,Understanding Poverty to Enhance Services To Families,522573,Completed,TRUE, ,Classroom,Region 2,2,3/14/2013
495664,Services to Families with Disabilities,522574,Completed,TRUE, ,Classroom,Region 2,2,3/14/2013
495665,"Community Resources, Referrals, and Support",522575,Completed,TRUE, ,Classroom,Region 2,5,3/14/2013
496254,"Community Resources, Referrals, and Support",522575,Completed,TRUE, ,Classroom,Region 2,5,8/16/2013
495666,"Infant/Toddler Health, Safety, and Nutrition",522576,Completed,TRUE, ,Classroom,Region 2,4,3/12/2013
495667,Attachment Theory and It's implications,522577,Completed,TRUE, ,Classroom,Region 2,3,3/12/2013
495669,Work Place Safety Procedures,522584,Completed,TRUE, ,Classroom,Region 7,2,3/28/2013
495670,Circle of Security,522585,Completed,TRUE, ,Classroom,Region 5,2,3/11/2013
495671,Child Abuse & Neglect,522586,Completed,TRUE, ,Classroom,Region 5,2,3/11/2013
495672,Family Advocate Cluster - March 2013,522587,Completed,FALSE,50,Classroom,Region 4,10,3/15/2013
495673,Instruction of Special Student,522590,System, , ,Classroom, ,45,12/15/2012
495674,fdf,522592,Denied,TRUE, ,Classroom,Region 4,2,3/19/2013
495675,4-Step Vocabulary & Dialogic Reading,522594,Completed,TRUE, ,Classroom,Region 5,3,3/11/2013
495677,Provider Appreciation Symposium: Denita Dinger,522595,Completed,FALSE,15,Classroom,Region 5,6,4/27/2013
495678,Working With Families Experiencing Poverty,522597,Completed,TRUE, ,Classroom,Region 2,2,3/12/2013
495679,Community Resources Scavenger Hunt,522598,Completed,TRUE, ,Classroom,Region 2,2,3/13/2013
495680,Maintaining Professionalism,522599,Completed,TRUE, ,Classroom,Region 2,2,3/14/2013
495681,The How and Why of Breastfeeding,522600,Completed,TRUE, ,Classroom,Region 2,2,3/14/2013
495682,Circle of Security,522601,Completed,TRUE, ,Classroom,Region 2,2,3/14/2013
495683,Referrals and Transitions,522602,Completed,TRUE, ,Classroom,Region 2,2,3/13/2013
495685,Keeping Kids Healthy and Safe at EHS,522603,Completed,TRUE, ,Classroom,Region 2,4,3/12/2013
495684,Open Ended Art,522604,Completed,TRUE, ,Classroom,Region 7,2,3/20/2013
495686,I Am Moving I Am Learning,522605,Completed,TRUE, ,Classroom,Region 2,2,3/14/2013
495687,Theraplay,522606,Completed,TRUE, ,Classroom,Region 2,3,3/13/2013
495688,Helping Children Develop Self-Regulation and Empathy,522607,Completed,TRUE, ,Classroom,Region 1,2,4/11/2013
495689,The Importance of Success in the Early Years of School,522608,Completed,TRUE, ,Classroom,Region 1,2,4/11/2013
495690,Low Stress Parenting for Raising Highly Effective Kids,522610,Completed,TRUE, ,Classroom,Region 1,2,4/11/2013
495691,Transition Tips and Tricks,522611,Cancelled,FALSE,10,Classroom,Region 6,2,6/17/2013
495917,Transition Tips and Tricks,522611,Completed,FALSE,10,Classroom,Region 6,2,6/24/2013
496422,Transition Tips and Tricks,522611,Completed,FALSE,10,Classroom,Region 6,2,9/16/2013
495692,HELP YOURSELF   Book Club,522612,Completed,FALSE,25,Correspondence,Region 6,10,5/6/2013
495693,Analyzing Data and Using It To Plan,522613,Completed,TRUE, ,Classroom,Region 4,4,3/15/2013
495694,Changes & Challenges,522614,Completed,TRUE, ,Classroom,Region 2,4,3/15/2013
495695,Licensing 101,522615,Completed,TRUE, ,Classroom,Region 5,2,3/19/2013
495696,Using Data to Support Instructional Decisions,522616,Completed,TRUE, ,Classroom,Region 5,2,3/15/2013
495697,Feedback Looping as an Instructional Strategy,522617,Completed,TRUE, ,Classroom,Region 5,2.5,3/15/2013
495698,The Effects of Enviromental Trauma,522618,Completed,TRUE, ,Classroom,Region 7,3,4/1/2013
495699,Creating Pro-Social Environments,522619,Cancelled,FALSE,15,Classroom,Region 3,2,3/26/2013
495700,"Managing Multiple Priorities, Projects and Deadlines",522620,System, , ,Classroom, ,6,3/7/2013
495701,2013 Montana Striving Readers,522621,System, , ,Classroom, ,14,2/28/2013
495702,Foster Care Training,522622,System, , ,Classroom, ,16,3/6/2013
495703,Healthy Lifestyles,522623,System, , ,Classroom, ,2,2/21/2013
495704,Developing Child/ Child Related Careers - HS course,522624,System, , ,Classroom, ,180,7/1/2012
495705,Love and Logic Parenting,522625,System, , ,Classroom, ,9.5,2/28/2013
495707,Becoming a Love and Logic Parent,522626,System, , ,Classroom, ,12,2/19/2013
495708,Serv Safe,522627,System, , ,Classroom, ,6,1/11/2013
495709,Advanced Management Institute,522628,System, , ,Classroom, ,15,1/19/2013
495710,Parenting with Love and Logic,522629,System, , ,Classroom, ,12,2/14/2013
495718,Parenting with Love and Logic,522629,System, , ,Classroom, ,12,2/21/2013
495711,What You Need to Know About Early Childhood and Special Education,522630,System, , ,Classroom, ,2,2/6/2013
495713,American Sign Language 1,522631,System, , ,Classroom, ,20,11/20/2012
499269,American Sign Language 1,522631,System, , ,Classroom, ,20,3/31/2015
495714,Sign Language for Babies and Toddlers: For Caregivers,522632,System, , ,Classroom, ,3,1/12/2013
495715,Home Visiting with Routines-Based Early Intervention,522633,System, , ,Classroom, ,6,2/19/2013
495716,Parent Stress Invenetory - Administering and Scoring,522634,System, , ,Classroom, ,2,2/21/2013
495719,Cooking From Scratch: Cooking with and For Children,522635,System, , ,Classroom, ,3,2/13/2013
495720,SNAP  - ED: Protein and Calcium Lessons,522636,System, , ,Classroom, ,2.5,2/13/2013
495721,Healthy Eating 2013,522637,System, , ,Classroom, ,2,1/9/2013
495722,Crucial Conversations,522638,System, , ,Classroom, ,5,3/7/2013
495723,Early Childhood Home Visiting Principles,522639,System, , ,Classroom, ,9,2/19/2013
495724,Online Assessment; Teaching Strategies Gold Implementation Modules 1-4,522640,Completed,TRUE, ,Online, ,12,3/15/2013
497561,Online Assessment; Teaching Strategies Gold Implementation Modules 1-4,522640,Completed,TRUE, ,Online, ,12,4/9/2015
497002,Online Assessment; Teaching Strategies Gold Implementation Modules 1-4,522640,Cancelled,TRUE, ,Online, ,12,12/5/2014
495725,The World at Their Fingertips - Planning for children's development and learning,522641,Completed,TRUE, ,Classroom,Region 5,3,3/29/2013
495726,Eating Healthy & Happy - Making Nutrition Count,522642,Completed,TRUE, ,Classroom,Region 5,2,3/26/2013
495727,Quality Childcare Indicators,522643,Denied,TRUE, ,Classroom,Region 7,2,4/1/2013
495728,Non Competitive Outdoor Fun,522644,Completed,TRUE, ,Classroom,Region 2,2.5,3/29/2013
495731,Using the Code of Ethics to Navigate Sticky Situations,522645,Completed,FALSE,20,Classroom,Region 5,4,4/22/2013
495736,Spit Happens,522646,Completed,TRUE, ,Classroom,Region 6,3,4/1/2014
495737,Tchg Stdts w/Emtl Disturbance,522648,System, , ,Classroom, ,45,8/15/2011
495738,Tchg Stdts w/Lrng Disabl,522649,System, , ,Classroom, ,45,8/15/2012
495739,Tchg Stdts w/Int & Dev Dsblts,522650,System, , ,Classroom, ,45,8/15/2012
495740,Helping Children Cope with Anger,522651,Completed,FALSE,10,Classroom,Region 7,2,4/17/2013
495742,Promoting Young Children’s Prosocial Behavior,522652,Completed,FALSE,22,Classroom,Region 1,3,3/21/2013
495743,March 2013 All Staff,522653,Completed,TRUE, ,Classroom,Region 4,4,3/22/2013
495744,March 2013 All Staff,522653,Cancelled,TRUE, ,Classroom,Region 4,4,3/22/2013
495745,Quality Childcare Indicators,522654,Completed,TRUE, ,Classroom,Region 7,2,4/1/2013
495746,Implementation of the Affordable Care Act,522655,Completed,TRUE, ,Classroom,Region 4,2,2/6/2013
495749,Shopping Menus - Fruits and Veggies,522656,System, , ,Classroom, ,2,3/13/2013
495752,"Building the Brain, Birth to Age 5",522657,Completed,TRUE, ,Classroom,Region 5,10,5/1/2013
495753,Healthy Snacking in a Nutshell and Dietary Supplements: What you need to know,522658,Completed,TRUE, ,Classroom,Region 1,2,3/22/2013
495754,Conscious Discipline part 1,522659,Completed,TRUE, ,Classroom,Region 7,2,4/6/2013
495755,Conscious Discipline part 2,522660,Completed,TRUE, ,Classroom,Region 7,2,4/6/2013
495756,Conscious Discipline part 3,522661,Completed,TRUE, ,Classroom,Region 7,2,4/6/2013
495757,Conscious Discipline,522662,Completed,TRUE, ,Classroom,Region 7,2,4/6/2013
495758,Interactive Snacks and Crafts,522663,Denied,TRUE, ,Classroom,Region 3,2,4/15/2013
495759,Healthy Bodies,522664,Completed,TRUE, ,Classroom,Region 4,2,4/22/2013
495760,Montana: No Kid Hungry for SACC Participants,522665,Completed,TRUE, ,Classroom,Region 4,3,4/22/2013
495761,Stress Management: Re-thinking the Rat Race,522666,Completed,FALSE,25,Classroom,Region 7,2,4/6/2013
495762,Beyond a Peanut:,522667,Completed,TRUE, ,Classroom,Region 4,3,4/22/2013
496817,Beyond a Peanut:,522667,Completed,TRUE, ,Classroom,Region 4,3,10/23/2013
495763,I-Pad Training,522668,Completed,FALSE,25,Classroom,Region 7,2,4/6/2013
495764,Best Beginnings Scholarships,522669,Completed,FALSE,25,Classroom,Region 7,2,4/6/2013
495766,Caring For You: Caregiver Health and Safety,522670,Completed,FALSE,10,Classroom,Region 2,2,6/5/2013
495770,"Grow It, Try It, Like It",522671,Completed,FALSE,10,Classroom,Region 7,2,4/25/2013
495771,The Power of Projects,522672,Completed,FALSE,10,Classroom,Region 7,2,4/23/2013
495772,State of the Young Child - The Impact of Social Emotional & Motor Development on School Readiness,522673,Completed,FALSE,30,Classroom,Region 2,6,4/13/2013
495777,Building the Successful Starts Program,522674,Completed,TRUE, ,Classroom,Region 5,7,3/28/2013
495778,Love of Movement,522675,Completed,FALSE,25,Classroom,Region 7,2,4/6/2013
495779,STARS Readiness Standardized Training,522676,Completed,FALSE,10,Classroom,Region 7,2,4/24/2013
495780,First Steps with Social Media and Child Care,522677,Completed,FALSE,10,Classroom,Region 7,2,4/9/2013
495783,Big Body Play!,522679,Completed,FALSE,10,Classroom,Region 2,2,5/7/2013
497509,Big Body Play!,522679,Cancelled,FALSE,10,Classroom,Region 2,2,6/11/2014
495784,Gettin' Out There: Field Trips (Summertime Edition),522680,Completed,FALSE,10,Classroom,Region 2,2,5/22/2013
495785,Beyond Calendar and Weather: Making the Most of Circle Time,522681,Completed,FALSE,10,Classroom,Region 2,2,7/24/2013
496550,Beyond Calendar and Weather: Making the Most of Circle Time,522681,Completed,FALSE,10,Classroom,Region 2,2,10/9/2013
495786,Mindfulness in Early Childhood Education,522682,Completed,FALSE,10,Classroom,Region 2,2,4/18/2013
495787,Making Math Count,522683,Completed,TRUE, ,Classroom,Region 5,2,3/29/2013
495788,Conscious Discipline: Creating Emotionally Intelligent Environments Where Social and Academic Skills,522684,Completed,FALSE,40,Classroom,Region 3,2,4/27/2013
495789,Early Life Skills,522685,Completed,FALSE,40,Classroom,Region 3,2,4/27/2013
495790,Nutrition At Its Best...How Does Your Garden Grow!?,522686,Completed,FALSE,40,Classroom,Region 3,2,4/27/2013
495791,Connections in Early Childhood,522687,Completed,FALSE,40,Classroom,Region 3,2,4/27/2013
495792,Adapting Conscious Discipline When Working With Children With Special Needs,522688,Completed,FALSE,40,Classroom,Region 3,2,4/27/2013
495793,Bringing Back Fire Safety Basics,522689,Completed,FALSE,40,Classroom,Region 3,2,4/27/2013
495794,Creative Approaches for Teaching Young Children,522690,Completed,FALSE,40,Classroom,Region 7,8,4/20/2013
495795,Exploring and Implementing the Natural World in Your Environment,522691,Denied,FALSE,40,Classroom,Region 3,2,4/27/2013
495796,Techniques to Help Boost a Child's Self-Esteem,522692,Completed,FALSE,40,Classroom,Region 3,2,4/27/2013
495797,What's New From Your Area Licensor!,522693,Completed,FALSE,40,Classroom,Region 3,2,4/27/2013
495798,Don't Throw That Away!,522694,Denied,FALSE,40,Classroom,Region 3,2,4/27/2013
495799,Understanding Attachment Problems and Disorders,522695,Completed,FALSE,10,Classroom,Region 7,2,5/7/2013
495800,Crtng Envnmnt EC Lab,522696,System, , ,Classroom, ,15,12/15/2012
500737,Crtng Envnmnt EC Lab,522696,System, , ,Classroom, ,15,12/15/2015
495801,Fruits of the Spirit:  Developing Teaching Dispositions,522697,Completed,TRUE, ,Classroom,Region 4,2,4/1/2013
495802,Family Coaching: Bringing the Pyramid Model Home,522698,Completed,TRUE, ,Classroom,Region 7,12,6/14/2013
495803,2013 Spring Conference: Child Care Connections,522699,Completed,FALSE,45,Classroom,Region 4,6,4/20/2013
495804,institute on Effective Practices Addressing Challenging Behavior,522700,System, , ,Classroom, ,12,3/23/2013
495805,TPOT Reliability Training,522701,System, , ,Classroom, ,11,3/20/2013
495806,Collaborating With Caregivers,522702,System, , ,Classroom, ,6,3/23/2013
495807,Basic Montessori Methods and Preparation of the Environment,522703,System, , ,Classroom, ,5,1/21/2013
495808,Food Safety Training,522704,System, , ,Classroom, ,4,9/11/2012
495809,Child Plus Tracking System & Protocol for Teachers,522705,System, , ,Classroom, ,3.5,2/15/2013
495810,Sustaining the Light in Every Child,522706,System, , ,Classroom, ,15,3/17/2013
495811,American Sign Language,522707,System, , ,Classroom, ,12,4/16/2013
495812,Food Safety,522708,System, , ,Classroom, ,2,3/1/2013
495813,Protecting God's Children for Adults,522709,System, , ,Classroom, ,3,2/27/2013
495814,Protecting God's Children for Adults,522709,System, , ,Classroom, ,3,8/22/2012
495815,Eating Smart - Protein and Calcium Classes,522710,System, , ,Classroom, ,2.5,2/13/2013
495816,Fundamentals of Supervision & Management,522711,System, , ,Classroom, ,24,1/30/2013
495817,Tennis is Elementary,522712,System, , ,Classroom, ,2,3/9/2013
495818,Working Styles,522713,System, , ,Classroom, ,2.5,3/20/2013
495819,Keeping Children Safe and Families Strong,522714,System, , ,Classroom, ,23,12/9/2012
495820,Introduction to the Pyramid Model,522715,Completed,FALSE,10,Classroom,Region 4,2,5/9/2013
496586,Introduction to the Pyramid Model,522715,Completed,FALSE,15,Classroom,Region 4,2,10/30/2013
497383,Introduction to the Pyramid Model,522715,Cancelled,FALSE,15,Classroom,Region 4,2,4/30/2014
496654,Introduction to the Pyramid Model,522715,Completed,TRUE, ,Classroom,Region 4,2,9/28/2013
497119,Pyramid Model: Montana Blended Module 1,522716,Completed,FALSE,30,Classroom,Region 4,6,1/11/2014
497384,Pyramid Model: Montana Blended Module 1,522716,Cancelled,FALSE,45,Classroom,Region 4,6,5/28/2014
497306,Pyramid Model: Montana Blended Module 1,522716,Completed,FALSE,30,Classroom,Region 4,6,2/22/2014
497447,Pyramid Model: Montana Blended Module 1,522716,Cancelled,FALSE,1,Classroom,Region 4,6,5/28/2014
497604,Pyramid Model: Montana Blended Module 1,522716,Cancelled,TRUE, ,Classroom,Region 4,6,5/28/2014
496587,Pyramid Model: Montana Blended Module 1,522716,Completed,FALSE,45,Classroom,Region 4,6,11/20/2013
496590,Pyramid Model: Montana Blended Module 1,522716,Completed,TRUE, ,Classroom,Region 4,6,9/28/2013
495821,Pyramid Model: Montana Blended Module 1,522716,Completed,FALSE,30,Classroom,Region 4,6,5/30/2013
495921,Pyramid Model: Montana Blended Module 1,522716,Completed,TRUE, ,Classroom,Region 4,6,4/27/2013
498078,Pyramid Model: Montana Blended Module 1,522716,Completed,TRUE, ,Classroom,Region 4,6,8/21/2014
498158,Pyramid Model: Montana Blended Module 1,522716,Completed,TRUE, ,Classroom,Region 4,6,10/25/2014
498537,Pyramid Model: Montana Blended Module 2,522717,Cancelled,TRUE, ,Classroom,Region 4,6,12/17/2014
495822,Pyramid Model: Montana Blended Module 2,522717,Completed,FALSE,30,Classroom,Region 4,6,7/22/2013
496591,Pyramid Model: Montana Blended Module 2,522717,Cancelled,TRUE, ,Classroom,Region 4,6,11/2/2013
496588,Pyramid Model: Montana Blended Module 2,522717,Completed,FALSE,45,Classroom,Region 4,6,1/28/2014
497605,Pyramid Model: Montana Blended Module 2,522717,Cancelled,TRUE, ,Classroom,Region 4,6,7/8/2014
497450,Pyramid Model: Montana Blended Module 2,522717,Cancelled,FALSE,1,Classroom,Region 4,6,7/8/2014
497385,Pyramid Model: Montana Blended Module 2,522717,Cancelled,FALSE,45,Classroom,Region 4,6,7/8/2014
495823,Understanding Where Your Child is Developmentally,522718,Completed,TRUE, ,Classroom,Region 1,2,6/5/2013
495824,Don't Throw That Away!,522719,Completed,FALSE,40,Classroom,Region 3,2,4/27/2013
495825,Exploring and Implementing the Natural World in Your Environment,522720,Completed,FALSE,40,Classroom,Region 3,2,4/27/2013
495826,Mistaken Behaviors,522721,Completed,TRUE, ,Classroom,Region 7,4,5/1/2013
496278,Mistaken Behaviors,522721,Completed,TRUE, ,Classroom,Region 7,4,8/19/2013
495827,Using Montana Early Learning Guidelines to Plan Activities,522722,Completed,FALSE,20,Classroom,Region 5,4,4/20/2013
495828,The Importance of Play & Curiosity in Promoting Child Development,522723,Completed,FALSE,15,Classroom,Region 1,2,4/9/2013
495831,Getting Ready for Kindergarten!,522724,Completed,FALSE,20,Classroom,Region 5,5,5/8/2013
495832,Shaken Baby Syndrome,522725,Cancelled,FALSE,10,Classroom,Region 5,2,5/20/2013
495834,Process vs Product: An Art Collaborative,522726,Completed,TRUE, ,Classroom,Region 3,2,4/15/2013
495835,Mind In The Making,522727,Completed,TRUE, ,Classroom,Region 2,2.5,4/13/2013
495836,Introduction to the Pyramid Model,522728,Completed,FALSE,10,Classroom,Region 7,2,4/10/2013
497315,Introduction to the Pyramid Model,522728,Completed,TRUE, ,Classroom,Region 7,2,2/22/2014
497711,Introduction to the Pyramid Model,522728,Completed,TRUE, ,Classroom,Region 7,2,6/7/2014
